DATESTAMP,COLOR,HHID,UNIQUE_HHID,HAVEPHONE,SPOUSEMOBILE,NUMOTHERPHONES,PRIMARYCOOK,AGE,FUEL,KNOWLUNCH,LUNCHYESTERDAY,WOODLASTWEEK,WOODLASTMONTH,GATHERWOODWEEK,GATHERLASTMONTH,VEHICLE,STOVES,DECISIONS,NOTES,DATESURVEY,PARISH,DATE,GROUP,MAXBID,MAXBIDNOVEL,SALE_DATE,SERIALNUMBER,PAID_PRICE,GENDER,STATUS,INCOME,HOWPAID,MAINEMPLOYER,TIMEEMPLOYED,HAVEPHONE1,SPOUSEMOBILE1,COWS,HOWMANYCOWS,VEHICLE1,TV,RADIO,FUEL1,WOODLASTWEEK1,WOODLASTMONTH1,GATHERWOODWEEK1,GATHERLASTMONTH1,STOVES1,PRIMARYCOOK1,PRIMARYCOOK2,DECISIONS1,DECISIONS2,TYPICALNUMEATING,WINNING_AMOUNT,WIN_TRADITIONAL_OFFER,WIN_NOVEL_OFFER,DEPOSIT_ON_SALES_DAY,PAID_IN_FULL,BALANCE_DUE_AFTER_SALES_MEETING,TOTAL_COLLECTED,RETURNED,DEFAULT,PAYMENT_COMPLETE,AMOUNT_REFUNDED,NOTES_WINNERS,DATE_SALE,FORECASTED_COLLECTION,ACTUAL_COLLECTION,FEMALE,HAVEPHONE2,VEHICLE_DISCRETE,BICYCLE_DUMMY,CAR_DUMMY,MOTORCYCLE_DUMMY,RADIO_DUMMY,BUYWOOD_DUMMY,GATHERWOOD_DUMMY,RESPONDENT_PRIMARY_COOK,HH_PHONES,WOOD,MARRIED1,MARRIED,TIME_EMPLOYED,WIFECOOK,JOINTDECISION,TSF_PRIMARY,SELFEMPLOYED
2/17/12 10:21,Orange,G,1464,No,No,,Respondent,46,Wood,Yes,6,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,none,17-Feb-12,Ntuura,2/17/12,Saves Time and Money,3000,5000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Family member,Seasonal,Participant does not own phone,Spouse does not own phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0
2/17/12 10:17,Orange,L,1477,Yes,Yes I can enter the phone number,,Respondent,26,Wood,Yes,4,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,none,17-Feb-12,Ntuura,2/17/12,Saves Time and Money,5000,10000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Family member,Seasonal,Participant owns phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had more than usual,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0
2/17/12 11:13,White,J,1473,Yes,No,,Respondent,37,Wood,Yes,5,Yes,No,Yes,Yes,None,None,Respondent & Spouse Jointly,ok,17-Feb-12,Ntuura,2/17/12,No Message,15000,20000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant owns phone,Spouse does not own phone,No,,None,No,Yes,Wood,Yes,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,1,1,None,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2/17/12 10:59,Pink,D,1456,Yes,Yes I can enter the phone number,,Respondent,45,Wood,Yes,3,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,no,17-Feb-12,Ntuura,2/17/12,"Time, Money and Health",1250,5000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant owns phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
2/17/12 11:09,Pink,I,1470,Yes,,,Children,46,Wood,Yes,11,No,No,Yes,Yes,Bicycle,Charcoal Stove,Respondent,no,17-Feb-12,Ntuura,2/17/12,"Time, Money and Health",5000,6000,,,,Male,Widow or Widower,Yes,Cash only,Family member,Seasonal,Participant owns phone,,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,Charcoal Stove,Children,Children,Respondent,Husband,Yes,,,,,,,,,,,,,,,,0,1,Bicycle,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
2/17/12 10:39,Pink,F,1461,No,No,,Respondent,40,Wood,Yes,2,No,No,Yes,Yes,None,None,Respondent & Spouse Jointly,no,17-Feb-12,Ntuura,2/17/12,"Time, Money and Health",10000,15000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant does not own phone,Spouse does not own phone,No,,None,No,No,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,0,None,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1
2/17/12 10:31,Yellow,T,1499,No,No,,Respondent,42,Wood,Yes,5,No,No,Yes,Yes,None,None,Respondent,none,17-Feb-12,Ntuura,2/17/12,Improves Health,5000,5000,,,,Female,Married (monogamous),No,,,,Participant does not own phone,Spouse does not own phone,No,,None,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent,Wife,No we had less than usual,,,,,,,,,,,,,,,,1,0,None,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0
2/17/12 10:44,Yellow,F,1463,No,,,Respondent,36,Wood,Yes,3,No,No,Yes,Yes,None,None,Respondent,none,17-Feb-12,Ntuura,2/17/12,Improves Health,5000,4000,,,,Female,Widow or Widower,Yes,Cash and in-kind,Self-employed,All year,Participant does not own phone,,No,,None,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent,Wife,No we had less than usual,,,,,,,,,,,,,,,,1,0,None,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1
2/17/12 11:28,White,H,1468,Yes,No,,Children,40,Wood,Yes,2,No,No,No,Yes,Bicycle,Charcoal Stove|Kerosene Stove,Respondent & Spouse Jointly,ok,17-Feb-12,Ntuura,2/17/12,No Message,12000,20000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Non-family member,All year,Participant owns phone,Spouse does not own phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,No,Yes,Other,Children,Children,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0
2/17/12 10:52,Yellow,L,1479,No,No,,Respondent,23,Wood,Yes,3,No,No,Yes,Yes,None,None,Spouse,none,17-Feb-12,Ntuura,2/17/12,Improves Health,3000,5000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant does not own phone,Spouse does not own phone,No,,None,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Spouse,Husband,Yes,,,,,,,,,,,,,,,,1,0,None,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1
2/17/12 11:15,Pink,V,1505,Yes,No,,Spouse,37,Wood,Yes,5,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,no,17-Feb-12,Ntuura,2/17/12,"Time, Money and Health",5000,5000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant owns phone,Spouse does not own phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,0,1,Bicycle,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1
2/17/12 11:32,Yellow,C,1454,No,No,,Spouse,35,Wood,Yes,2,No,No,Yes,Yes,None,None,Respondent,none,17-Feb-12,Ntuura,2/17/12,Improves Health,5000,12000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant does not own phone,Spouse does not own phone,No,,None,No,Yes,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent,Husband,No we had less than usual,,,,,,,,,,,,,,,,0,0,None,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1
2/17/12 10:48,Pink,H,1467,Yes,Yes but I don`t know the phone number,,Spouse,65,Wood,Yes,3,No,No,Yes,Yes,Motorcycle,Charcoal Stove,Respondent & Spouse Jointly,no,17-Feb-12,Ntuura,2/17/12,"Time, Money and Health",10000,10000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse owns phone,Yes,0-5 cows,Motorcycle,No,Yes,Wood,No,No,Yes,Yes,Charcoal Stove,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,0,1,Motorcycle,0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,1
2/17/12 10:33,Orange,C,1451,Yes,No,,Respondent,41,Wood,Yes,5,No,No,Yes,Yes,None,None,Respondent & Spouse Jointly,none,17-Feb-12,Ntuura,2/17/12,Saves Time and Money,5000,5000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Family member,Seasonal,Participant owns phone,Spouse does not own phone,Yes,0-5 cows,None,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,1,1,None,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0
2/17/12 10:12,White,L,1478,No,Yes I can enter the phone number,,Respondent,43,Wood,Yes,5,No,No,Yes,Yes,Bicycle|Motorcycle,None,Respondent & Spouse Jointly,ok,17-Feb-12,Ntuura,2/17/12,No Message,10000,20000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant does not own phone,Spouse owns phone,Yes,0-5 cows,Motorcycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,1,0,Bicycle|Motorcycle,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2/17/12 10:28,Orange,E,1457,Yes,No,,Children,45,Wood,No,,No,Yes,Yes,Yes,None,Built-in Mud Stove,Respondent & Spouse Jointly,none,17-Feb-12,Ntuura,2/17/12,Saves Time and Money,5000,10000,,,,Female,Married (monogamous),Yes,Cash only,Family member,Seasonal,Participant owns phone,Spouse does not own phone,Yes,0-5 cows,None,No,Yes,Wood,No,Yes,Yes,Yes,Built-in Mud Stove,Children,Children,Respondent & Spouse Jointly,Wife & Husband Jointly,,,,,,,,,,,,,,,,,1,1,None,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
2/17/12 11:05,Orange,U,1500,Yes,No,,Respondent,45,Wood,No,,Yes,Yes,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,none,17-Feb-12,Ntuura,2/17/12,Saves Time and Money,5000,10000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Family member,Seasonal,Participant owns phone,Spouse does not own phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,Yes,Yes,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
2/17/12 11:57,Orange,R,1494,Yes,No,,Respondent,36,Wood,No,,No,Yes,Yes,Yes,Bicycle,Charcoal Stove,Respondent & Spouse Jointly,none,17-Feb-12,Ntuura,2/17/12,Saves Time and Money,5000,5000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse does not own phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,Yes,Yes,Yes,Charcoal Stove,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
2/17/12 11:26,Orange,A,1446,Yes,Yes I can enter the phone number,,Spouse,35,Wood,No,,No,No,Yes,Yes,Motorcycle,None,Respondent & Spouse Jointly,none,17-Feb-12,Ntuura,2/17/12,Saves Time and Money,4000,10000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant owns phone,Spouse owns phone,No,,Motorcycle,No,Yes,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,,,,,,,,,,,,,,,,,0,1,Motorcycle,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1
2/17/12 11:01,Yellow,U,1503,Yes,No,,Spouse,60,Wood,Yes,6,No,No,Yes,Yes,Bicycle,None,Respondent,none,17-Feb-12,Ntuura,2/17/12,Improves Health,5000,10000,,,,Male,Married (monogamous),Yes,In-kind only,Family member,All year,Participant owns phone,Spouse does not own phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent,Husband,Yes,,,,,,,,,,,,,,,,0,1,Bicycle,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0
2/17/12 10:22,Yellow,P,1491,No,Yes but I don`t know the phone number,,Respondent,30,Wood,Yes,4,No,No,Yes,Yes,Bicycle,None,Spouse,none,17-Feb-12,Ntuura,2/17/12,Improves Health,6000,20000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Family member,All year,Participant does not own phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Spouse,Husband,Yes,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0
2/17/12 11:14,Orange,N,1484,No,No,,Spouse,35,Wood,No,,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,none,17-Feb-12,Ntuura,2/17/12,Saves Time and Money,5000,5000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant does not own phone,Spouse does not own phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,,,,,,,,,,,,,,,,,0,0,Bicycle,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1
2/17/12 11:09,White,B,1449,Yes,Yes I can enter the phone number,,Respondent,25,Wood,Yes,5,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,ok,17-Feb-12,Ntuura,2/17/12,No Message,20000,25000,2/17/12,EG1JO84043,25000,Female,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant owns phone,Spouse owns phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had more than usual,25000,0,1,20000,0,5000,25000,0,0,1,0,,17-Feb-12,9-Mar-12,27-Apr-12,1,1,Bicycle,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
2/17/12 10:25,Pink,C,1452,No,Yes but I don`t know the phone number,,Respondent,35,Wood,Yes,2,No,No,Yes,Yes,Bicycle,None,Spouse,no,17-Feb-12,Ntuura,2/17/12,"Time, Money and Health",30000,40000,2/17/12,EG1JO84918,30000,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant does not own phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Spouse,Husband,No we had less than usual,30000,1,0,5000,0,25000,30000,0,0,1,0,,17-Feb-12,24-Feb-12,1-Mar-12,1,0,Bicycle,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1
2/17/12 10:51,Pink,Y,1512,Yes,No,,Spouse,50,Wood,Yes,5,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,no,17-Feb-12,Ntuura,2/17/12,"Time, Money and Health",5000,5000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant owns phone,Spouse does not own phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,0,1,Bicycle,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1
2/17/12 11:05,Pink,G,1465,Yes,Yes I can enter the phone number,,Respondent,35,Wood,Yes,3,No,Yes,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,no,17-Feb-12,Ntuura,2/17/12,"Time, Money and Health",5000,5000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood,No,Yes,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2/17/12 11:15,Yellow,W,1507,No,No,,Respondent,52,Wood,Yes,3,No,No,Yes,Yes,None,None,Respondent & Spouse Jointly,none,17-Feb-12,Ntuura,2/17/12,Improves Health,10000,25000,2/17/12,EG1JO84366,25000,Female,Married (monogamous),Yes,Cash and in-kind,Family member,All year,Participant does not own phone,Spouse does not own phone,No,,None,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,25000,0,1,5000,0,20000,25000,0,0,1,0,,17-Feb-12,9-Mar-12,27-Apr-12,1,0,None,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0
2/17/12 10:22,White,V,1506,No,Yes I can enter the phone number,1,Respondent,48,Wood,Yes,8,No,No,Yes,Yes,Motorcycle,None,Respondent & Spouse Jointly,ok,17-Feb-12,Ntuura,2/17/12,No Message,2000,5000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Self-employed,Seasonal,Participant does not own phone,Spouse owns phone,No,,Motorcycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,0,Motorcycle,0,0,1,1,0,1,1,2,1,1,1,0,1,1,1,1
2/17/12 10:41,Orange,Y,1511,Yes,No,,Spouse,68,Wood,No,,Yes,Yes,No,Yes,Bicycle,None,Respondent & Spouse Jointly,none,17-Feb-12,Ntuura,2/17/12,Saves Time and Money,10000,10000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant owns phone,Spouse does not own phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,Yes,Yes,No,Yes,None,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,,,,,,,,,,,,,,,,,0,1,Bicycle,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1
2/17/12 11:02,Pink,E,1458,No,Yes but I don`t know the phone number,,Respondent,32,Wood,Yes,3,No,No,Yes,Yes,None,None,Spouse,no,17-Feb-12,Ntuura,2/17/12,"Time, Money and Health",10000,10000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant does not own phone,Spouse owns phone,No,,None,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Spouse,Husband,No we had less than usual,,,,,,,,,,,,,,,,1,0,None,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1
2/17/12 11:11,Yellow,B,1450,Yes,No,,Spouse,32,Wood,Yes,7,No,No,Yes,Yes,None,None,Respondent,none,17-Feb-12,Ntuura,2/17/12,Improves Health,5000,12000,,,,Male,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant owns phone,Spouse does not own phone,No,,None,No,Yes,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent,Husband,Yes,,,,,,,,,,,,,,,,0,1,None,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
2/17/12 10:55,White,F,1462,No,No,,Respondent,35,Wood,Yes,3,No,No,Yes,Yes,None,None,Respondent & Spouse Jointly,ok,17-Feb-12,Ntuura,2/17/12,No Message,7000,10000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Non-family member,Seasonal,Participant does not own phone,Spouse does not own phone,No,,None,No,No,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,0,None,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0
2/17/12 10:43,Pink,U,1501,No,No,,Spouse,42,Wood,Yes,4,No,Yes,Yes,Yes,None,None,Respondent & Spouse Jointly,no,17-Feb-12,Ntuura,2/17/12,"Time, Money and Health",5000,5000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant does not own phone,Spouse does not own phone,No,,None,No,No,Wood,No,Yes,Yes,Yes,None,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,0,0,None,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1
2/17/12 11:10,Orange,D,1455,No,No,,Respondent,26,Wood,Yes,2,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,none,17-Feb-12,Ntuura,2/17/12,Saves Time and Money,5000,5000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant does not own phone,Spouse does not own phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1
2/17/12 10:32,Pink,M,1481,No,No,,Respondent,37,Wood,Yes,3,No,No,Yes,Yes,Bicycle,None,Spouse,no,17-Feb-12,Ntuura,2/17/12,"Time, Money and Health",10000,15000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant does not own phone,Spouse does not own phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Spouse,Husband,No we had less than usual,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1
2/17/12 10:55,Pink,B,1448,No,Yes I can enter the phone number,,Respondent,32,Wood,Yes,5,No,No,Yes,Yes,None,Charcoal Stove,Respondent & Spouse Jointly,no,17-Feb-12,Ntuura,2/17/12,"Time, Money and Health",20000,20000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant does not own phone,Spouse owns phone,No,,None,No,Yes,Wood,No,No,Yes,Yes,Charcoal Stove,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,0,None,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1
2/17/12 10:18,Yellow,H,1469,Yes,Yes I can enter the phone number,,Spouse,44,Wood,Yes,3,No,No,Yes,Yes,None,None,Respondent,none,17-Feb-12,Ntuura,2/17/12,Improves Health,5000,8000,,,,Male,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant owns phone,Spouse owns phone,Yes,0-5 cows,None,No,Yes,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent,Husband,No we had less than usual,,,,,,,,,,,,,,,,0,1,None,0,0,0,1,0,1,0,2,1,1,1,1,1,0,1,1
2/17/12 11:48,Orange,M,1480,Yes,No,,Spouse,63,Wood,No,,No,Yes,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,none,17-Feb-12,Ntuura,2/17/12,Saves Time and Money,5000,10000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant owns phone,Spouse does not own phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,Yes,Yes,Yes,None,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,,,,,,,,,,,,,,,,,0,1,Bicycle,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1
2/17/12 10:42,White,X,1509,Yes,Yes I can enter the phone number,1,Respondent,40,Wood,Yes,5,No,No,Yes,Yes,Bicycle,Charcoal Stove,Respondent & Spouse Jointly,ok,17-Feb-12,Ntuura,2/17/12,No Message,5000,10000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Self-employed,Seasonal,Participant owns phone,Spouse owns phone,Yes,0-5 cows,Bicycle,Yes,Yes,Wood,No,No,Yes,Yes,Charcoal Stove,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,1,1,2,1,1,1,0,1,1,0,1
2/17/12 10:12,Pink,P,1490,Yes,,,Respondent,47,Wood,No,,No,No,Yes,Yes,None,None,Respondent,no,17-Feb-12,Ntuura,2/17/12,"Time, Money and Health",5000,8000,,,,Female,Divorced or Separated,Yes,Cash only,Non-family member,All year,Participant owns phone,,No,,None,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent,Wife,,,,,,,,,,,,,,,,,1,1,None,0,0,0,1,0,1,1,2,1,0,0,1,1,0,1,0
2/17/12 10:35,Yellow,Q,1493,No,No,,Respondent,32,Wood,Yes,3,No,No,Yes,Yes,None,None,Spouse,none,17-Feb-12,Ntuura,2/17/12,Improves Health,2000,5000,,,,Female,Married (monogamous),No,,,,Participant does not own phone,Spouse does not own phone,No,,None,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Spouse,Husband,No we had less than usual,,,,,,,,,,,,,,,,1,0,None,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0
2/17/12 11:22,White,U,1502,No,,,Respondent,80,Wood,No,,No,No,Yes,Yes,None,None,Respondent & Spouse Jointly,She had a hearing problem,17-Feb-12,Ntuura,2/17/12,No Message,30000,40000,2/17/12,EG1JO82992,30000,Female,Widow or Widower,Yes,Cash and in-kind,Self-employed,Seasonal,Participant does not own phone,,No,,None,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,,30000,1,0,10000,0,20000,30000,0,0,1,0,,17-Feb-12,24-Feb-12,1-Mar-12,1,0,None,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1
2/17/12 10:36,Pink,Z,1513,No,No,,Spouse,56,Wood,Yes,3,No,No,Yes,Yes,None,None,Respondent & Spouse Jointly,no,17-Feb-12,Ntuura,2/17/12,"Time, Money and Health",5000,5000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant does not own phone,Spouse does not own phone,No,,None,No,No,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,0,0,None,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1
2/17/12 10:21,Pink,R,1495,Yes,,,Respondent,38,Wood,Yes,3,No,No,Yes,Yes,None,None,Respondent,no,17-Feb-12,Ntuura,2/17/12,"Time, Money and Health",5000,6000,,,,Female,Widow or Widower,Yes,Cash only,Self-employed,Seasonal,Participant owns phone,,No,,None,No,No,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent,Wife,No we had less than usual,,,,,,,,,,,,,,,,1,1,None,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1
